id,event_id,map,date,team1,team2,team1_score,team2_score,team1_rating,team2_rating,team1_first_kills,team2_first_kills,team1_clutches,team2_clutches
70995,3515,5,2018-07-29 18:30,6665,5973,16,12,1.10 , 0.94,15 , 12,3 , 0
68916,3649,3,2018-06-17 20:30,6667,4494,16,9,1.36 , 0.77,14 , 11,0 , 2
70988,3515,4,2018-07-29 18:30,6665,5973,16,5,1.41 , 0.62,13 , 8,2 , 0
68917,3649,2,2018-06-17 20:30,6667,4494,16,10,1.22 , 0.89,9 , 17,4 , 0
68110,3666,3,2018-06-03 18:00,6673,4608,7,16,0.87 , 1.40,7 , 16,2 , 4
68913,3649,6,2018-06-17 20:30,6667,4494,12,16,0.93 , 1.15,16 , 12,2 , 1
68101,3666,8,2018-06-03 18:00,6673,4608,8,16,0.84 , 1.21,10 , 14,0 , 0
65684,3491,4,2018-04-22 14:50,4608,6665,11,16,1.01 , 1.06,14 , 13,0 , 2
61821,3486,6,2018-02-25 19:15,4494,4608,16,9,1.09 , 1.03,7 , 18,2 , 1
57534,2956,8,2017-11-19 21:20,4411,6667,6,16,0.71 , 1.42,7 , 15,2 , 2
57535,2956,1,2017-11-19 21:20,4411,6667,16,10,1.02 , 1.04,11 , 15,3 , 1
57532,2956,6,2017-11-19 21:20,4411,6667,16,10,1.18 , 0.89,14 , 12,2 , 1
57530,2956,4,2017-11-19 21:20,4411,6667,7,16,0.79 , 1.23,11 , 12,1 , 2
57527,2956,7,2017-11-19 21:20,4411,6667,16,10,1.23 , 0.86,15 , 11,1 , 3
57498,2956,8,2017-11-19 01:15,6667,5752,16,6,1.35 , 0.81,13 , 9,3 , 0
57494,2956,6,2017-11-19 01:15,6667,5752,16,8,1.16 , 0.93,12 , 12,6 , 1
57492,2956,4,2017-11-18 21:05,6137,4411,11,16,0.85 , 1.21,12 , 15,1 , 0
57490,2956,1,2017-11-18 21:05,6137,4411,16,8,1.38 , 0.78,15 , 9,2 , 2
57488,2956,8,2017-11-18 21:05,6137,4411,9,16,0.85 , 1.27,13 , 12,2 , 2
49967,2720,4,2017-07-23 15:15,6651,7010,16,10,1.25 , 0.91,15 , 11,4 , 0
49953,2720,4,2017-07-22 13:30,6651,6665,8,16,0.82 , 1.26,12 , 12,1 , 1
49966,2720,6,2017-07-23 15:15,6651,7010,16,11,1.23 , 0.88,18 , 9,1 , 1
49962,2720,7,2017-07-23 15:15,6651,7010,4,16,0.60 , 1.61,6 , 14,0 , 3
49956,2720,3,2017-07-22 17:50,7010,5378,16,11,1.09 , 1.01,13 , 14,2 , 2
49955,2720,4,2017-07-22 17:50,7010,5378,16,5,1.33 , 0.73,12 , 9,1 , 1
49954,2720,6,2017-07-22 13:30,6651,6665,16,12,1.15 , 0.88,14 , 14,1 , 0
49881,2720,7,2017-07-21 18:25,7532,7010,19,17,1.17 , 0.95,22 , 14,1 , 1
49951,2720,5,2017-07-22 10:45,7533,5378,10,16,0.84 , 1.18,9 , 17,1 , 0
49952,2720,8,2017-07-22 13:30,6651,6665,16,10,1.18 , 0.87,12 , 14,2 , 0
49950,2720,7,2017-07-22 10:45,7533,5378,9,16,0.87 , 1.24,11 , 14,0 , 1
49887,2720,4,2017-07-21 18:25,7532,7010,7,16,0.80 , 1.33,10 , 13,1 , 3
49889,2720,6,2017-07-21 18:25,7532,7010,14,16,1.08 , 1.00,13 , 17,0 , 4
49878,2720,8,2017-07-21 15:10,6665,6137,16,6,1.42 , 0.70,18 , 4,1 , 2
49875,2720,1,2017-07-21 15:10,6665,6137,16,12,1.07 , 1.05,18 , 10,2 , 2
49874,2720,4,2017-07-21 11:25,6651,4991,16,12,1.18 , 0.93,13 , 15,2 , 2
49873,2720,6,2017-07-21 11:25,6651,4991,16,14,1.07 , 1.01,18 , 12,0 , 2
49814,2720,6,2017-07-19 21:45,5988,7010,6,16,0.66 , 1.37,7 , 15,1 , 0
49812,2720,6,2017-07-19 20:25,5378,5752,16,10,1.20 , 0.90,14 , 12,0 , 2
49809,2720,8,2017-07-19 18:45,4991,5995,16,10,1.14 , 1.03,13 , 13,3 , 2
49803,2720,8,2017-07-19 17:25,6137,7010,16,9,1.36 , 0.83,12 , 13,3 , 3
49798,2720,3,2017-07-19 15:10,7533,5378,16,14,1.08 , 1.03,15 , 15,1 , 2
49797,2720,4,2017-07-19 13:30,5995,6665,6,16,0.78 , 1.41,10 , 12,1 , 4
49792,2720,3,2017-07-19 11:30,4608,4991,12,16,0.99 , 1.09,10 , 18,0 , 3
49786,2720,6,2017-07-19 09:50,5395,5988,13,16,1.06 , 1.07,15 , 14,2 , 2
49781,2720,6,2017-07-19 08:00,4494,5752,11,16,1.00 , 1.11,17 , 10,2 , 4
49772,2720,4,2017-07-18 20:15,6137,7532,14,16,1.09 , 1.00,14 , 16,0 , 1
49769,2720,6,2017-07-18 18:45,6651,5378,16,11,1.26 , 0.77,17 , 10,0 , 0
49766,2720,5,2017-07-18 17:00,4991,6665,14,16,0.89 , 1.16,8 , 22,2 , 2
49759,2720,7,2017-07-18 15:10,5995,5752,19,17,0.97 , 1.16,12 , 24,2 , 0
49758,2720,8,2017-07-18 13:40,4608,7010,10,16,1.00 , 1.14,16 , 10,1 , 3
49755,2720,7,2017-07-18 12:00,4494,7533,15,19,1.00 , 1.15,16 , 18,3 , 5
49749,2720,3,2017-07-18 10:35,5988,6667,16,10,1.21 , 0.93,18 , 8,2 , 0
49735,2720,3,2017-07-18 09:00,6094,5395,14,16,0.97 , 1.19,13 , 17,2 , 1
49728,2720,1,2017-07-17 21:20,5378,4991,16,11,1.29 , 0.87,16 , 11,1 , 3
49724,2720,4,2017-07-17 19:45,6137,6665,16,8,1.33 , 0.87,14 , 10,3 , 1
49718,2720,1,2017-07-17 18:30,6651,5995,16,6,1.28 , 0.74,12 , 10,2 , 0
49710,2720,4,2017-07-17 16:10,7532,5752,16,11,1.22 , 0.88,17 , 10,0 , 2
49707,2720,6,2017-07-17 14:45,7010,6094,16,6,1.47 , 0.60,17 , 5,0 , 1
49706,2720,6,2017-07-17 12:30,5988,4608,9,16,0.83 , 1.30,8 , 17,2 , 0
49701,2720,6,2017-07-17 10:20,4494,6667,19,15,1.18 , 0.94,18 , 16,1 , 1
49697,2720,3,2017-07-17 09:00,5395,7533,9,16,0.93 , 1.22,10 , 15,3 , 0
49684,2720,8,2017-07-16 20:40,6665,7010,19,17,1.13 , 0.99,22 , 14,3 , 1
49678,2720,8,2017-07-16 18:55,4608,5995,14,16,1.04 , 1.03,13 , 17,0 , 2
49675,2720,3,2017-07-16 17:20,7533,5752,12,16,0.97 , 1.07,14 , 14,3 , 2
49671,2720,4,2017-07-16 15:45,6667,7532,8,16,0.80 , 1.25,12 , 12,1 , 1
49670,2720,4,2017-07-16 13:55,6137,5395,16,13,1.07 , 0.97,14 , 14,0 , 1
57384,2956,8,2017-11-16 19:00,6137,6615,16,2,1.71 , 0.45,14 , 4,1 , 0
49667,2720,5,2017-07-16 12:40,5378,6094,16,2,1.55 , 0.59,14 , 4,2 , 0
49665,2720,3,2017-07-16 11:00,4991,5988,16,12,1.09 , 1.07,15 , 13,4 , 1
57409,2956,3,2017-11-16 21:20,5752,6651,16,11,1.18 , 0.94,15 , 12,1 , 2
49658,2720,4,2017-07-16 09:00,6651,4494,16,10,1.22 , 0.87,16 , 10,1 , 0
57408,2956,7,2017-11-16 21:20,5752,6651,16,11,1.25 , 0.93,16 , 11,2 , 0
57404,2956,8,2017-11-16 21:20,5752,6651,16,19,1.00 , 1.07,14 , 21,1 , 1
57391,2956,4,2017-11-16 19:00,6137,6615,16,12,1.07 , 1.04,9 , 19,4 , 4
57362,2956,8,2017-11-16 02:00,5995,6615,14,16,1.05 , 1.11,14 , 16,3 , 1
57361,2956,4,2017-11-16 02:00,6211,6651,9,16,0.83 , 1.29,8 , 17,0 , 1
57353,2956,3,2017-11-15 23:40,6615,5973,16,10,1.27 , 0.86,13 , 13,1 , 2
57359,2956,4,2017-11-16 02:00,5973,6667,5,16,0.64 , 1.43,9 , 12,1 , 1
57356,2956,1,2017-11-16 00:40,5995,5973,16,9,1.12 , 1.00,13 , 12,1 , 0
57355,2956,3,2017-11-16 00:40,6615,6211,6,16,0.71 , 1.49,8 , 14,1 , 0
57352,2956,3,2017-11-15 23:40,6667,6651,3,16,0.61 , 1.54,5 , 14,0 , 3
57349,2956,5,2017-11-15 22:05,5991,4411,11,16,1.03 , 1.14,11 , 16,1 , 4
57348,2956,6,2017-11-15 22:05,5752,6137,16,7,1.28 , 0.88,11 , 12,3 , 3
57328,2956,8,2017-11-15 19:00,6137,6665,21,25,1.01 , 1.11,23 , 23,2 , 3
57347,2956,4,2017-11-15 22:05,6248,6665,6,16,0.76 , 1.34,7 , 15,0 , 1
57340,2956,7,2017-11-15 20:55,5991,5752,16,8,1.36 , 0.76,18 , 6,1 , 0
57335,2956,6,2017-11-15 20:10,4411,6248,16,5,1.44 , 0.55,15 , 6,0 , 0
57288,2956,3,2017-11-15 03:10,5973,6651,19,16,1.25 , 0.89,27 , 8,1 , 5
57324,2956,8,2017-11-15 19:00,4411,5752,16,4,1.43 , 0.70,13 , 7,1 , 1
57294,2956,8,2017-11-15 04:35,5995,6651,22,19,1.14 , 1.04,20 , 21,6 , 5
57292,2956,6,2017-11-15 04:35,6667,6211,16,13,1.03 , 1.06,11 , 18,5 , 2
57269,2956,6,2017-11-15 00:35,6615,6651,16,7,1.25 , 0.80,14 , 9,0 , 0
57287,2956,7,2017-11-15 03:05,5995,6211,9,16,0.93 , 1.27,12 , 13,0 , 2
57277,2956,8,2017-11-15 02:10,6615,6667,3,16,0.73 , 1.39,9 , 10,0 , 2
57270,2956,8,2017-11-15 00:45,5995,6667,14,16,0.95 , 1.18,12 , 18,1 , 0
57276,2956,1,2017-11-15 00:35,5973,6211,19,17,1.11 , 1.06,19 , 17,4 , 4
57267,2956,4,2017-11-14 23:05,5991,6665,11,16,0.94 , 1.14,10 , 17,0 , 0
57266,2956,3,2017-11-14 23:05,6137,6248,16,6,1.34 , 0.73,11 , 11,2 , 0
57264,2956,6,2017-11-14 22:00,5752,6665,16,6,1.25 , 0.82,13 , 9,1 , 0
57263,2956,1,2017-11-14 21:40,5991,6248,16,12,1.13 , 1.03,14 , 14,1 , 2
57257,2956,7,2017-11-14 20:40,4411,6137,13,16,1.11 , 1.07,18 , 11,0 , 3
57256,2956,3,2017-11-14 20:35,5752,6248,16,9,1.17 , 0.93,11 , 14,2 , 3
57248,2956,7,2017-11-14 19:05,5991,6137,20,22,1.04 , 1.07,20 , 22,2 , 3
57245,2956,8,2017-11-14 19:05,4411,6665,16,11,1.13 , 0.99,14 , 13,2 , 1
58610,3072,6,2017-12-10 15:00,6667,6137,16,19,1.07 , 1.06,17 , 18,3 , 2
58603,3072,3,2017-12-10 15:00,6667,6137,9,16,0.92 , 1.13,13 , 12,0 , 6
58594,3072,8,2017-12-10 15:00,6667,6137,11,16,0.96 , 1.08,13 , 14,1 , 2
58587,3072,4,2017-12-10 15:00,6667,6137,16,13,1.23 , 0.88,18 , 11,2 , 2
58541,3072,8,2017-12-09 18:40,6137,7557,16,1,1.72 , 0.49,11 , 6,2 , 0
58539,3072,7,2017-12-09 18:40,6137,7557,16,6,1.36 , 0.80,13 , 9,1 , 1
58485,3072,7,2017-12-08 19:00,7557,5310,22,18,1.13 , 0.99,20 , 20,2 , 2
58530,3072,3,2017-12-09 15:00,6667,4991,16,7,1.33 , 0.73,16 , 7,0 , 2
58534,3072,8,2017-12-09 15:00,6667,4991,16,10,1.31 , 0.82,19 , 7,2 , 3
58489,3072,8,2017-12-08 19:00,7557,5310,16,6,1.43 , 0.77,14 , 8,0 , 1
58479,3072,6,2017-12-08 15:00,4991,6615,16,10,1.23 , 0.81,16 , 10,0 , 1
58480,3072,3,2017-12-08 15:00,4991,6615,16,14,1.07 , 1.03,14 , 16,2 , 1
58477,3072,4,2017-12-08 15:00,4991,6615,14,16,1.02 , 1.14,10 , 20,2 , 3
58359,3072,1,2017-12-06 18:10,6137,7557,16,7,1.47 , 0.64,20 , 3,1 , 2
58361,3072,4,2017-12-06 18:10,7533,4411,15,19,0.95 , 1.12,18 , 16,2 , 2
58353,3072,1,2017-12-06 16:45,6137,6673,16,9,1.29 , 0.84,16 , 9,0 , 0
58348,3072,8,2017-12-06 15:20,7533,6615,16,11,1.27 , 0.88,18 , 9,2 , 3
58349,3072,8,2017-12-06 15:15,6137,4411,16,9,1.25 , 0.94,15 , 9,1 , 3
58347,3072,4,2017-12-06 13:40,4991,6665,16,7,1.31 , 0.87,11 , 12,4 , 1
58357,3072,7,2017-12-06 18:10,6673,6615,3,16,0.59 , 1.60,9 , 10,1 , 3
58354,3072,8,2017-12-06 16:45,7557,4411,16,13,1.14 , 1.05,12 , 17,3 , 3
58343,3072,6,2017-12-06 12:30,6667,6290,16,12,1.16 , 0.88,16 , 12,0 , 2
58345,3072,1,2017-12-06 13:40,6290,5973,16,4,1.37 , 0.75,11 , 9,2 , 0
58346,3072,8,2017-12-06 13:40,6667,5310,16,7,1.28 , 0.78,13 , 10,0 , 1
58344,3072,8,2017-12-06 12:20,5310,6665,16,13,1.16 , 0.99,19 , 10,4 , 2
58337,3072,3,2017-12-06 11:00,6667,6665,16,5,1.43 , 0.64,11 , 10,0 , 1
58329,3072,3,2017-12-05 21:50,7533,6673,9,16,0.92 , 1.20,10 , 15,0 , 1
58330,3072,8,2017-12-05 21:50,7557,6615,10,16,1.09 , 1.09,13 , 13,0 , 3
58326,3072,3,2017-12-05 20:30,6137,6615,14,16,1.02 , 1.03,15 , 15,0 , 0
58310,3072,7,2017-12-05 16:30,4991,6290,16,13,1.17 , 0.95,15 , 14,1 , 1
58327,3072,8,2017-12-05 20:30,6673,4411,16,14,1.17 , 0.99,14 , 16,1 , 3
58323,3072,7,2017-12-05 19:15,7533,7557,9,16,0.71 , 1.40,9 , 16,2 , 0
58338,3072,3,2017-12-06 11:00,4991,5973,22,18,1.17 , 0.93,24 , 16,2 , 3
58322,3072,7,2017-12-05 19:10,4411,6615,16,14,1.19 , 0.95,15 , 15,2 , 2
58316,3072,8,2017-12-05 18:05,7533,6137,7,16,0.73 , 1.44,9 , 14,0 , 1
58317,3072,8,2017-12-05 17:55,6673,7557,11,16,0.93 , 1.20,12 , 15,0 , 4
58308,3072,4,2017-12-05 16:25,5310,5973,16,4,1.48 , 0.71,15 , 4,1 , 0
58306,3072,6,2017-12-05 15:10,6665,6290,16,11,1.14 , 0.93,16 , 10,1 , 0
58291,3072,1,2017-12-05 11:25,6290,5310,25,23,1.16 , 0.95,27 , 21,3 , 3
58305,3072,3,2017-12-05 15:05,6667,5973,16,14,1.17 , 0.92,17 , 13,1 , 2
61815,3486,3,2018-02-25 19:15,4494,4608,22,18,1.19 , 0.93,22 , 18,2 , 6
58300,3072,4,2017-12-05 13:50,4991,5310,5,16,0.83 , 1.37,8 , 13,2 , 4
58289,3072,4,2017-12-05 11:00,4991,6667,19,15,1.17 , 0.95,19 , 15,0 , 4
58301,3072,3,2017-12-05 12:45,6665,5973,20,22,1.04 , 1.06,22 , 20,2 , 5
61808,3486,8,2018-02-25 19:15,4494,4608,7,16,0.70 , 1.39,5 , 18,1 , 1
61802,3486,3,2018-02-25 15:00,5973,6667,16,4,1.42 , 0.64,11 , 9,2 , 0
61786,3486,5,2018-02-25 15:00,5973,6667,16,3,1.62 , 0.51,15 , 4,0 , 1
61795,3486,4,2018-02-25 15:00,5973,6667,26,28,1.05 , 1.07,22 , 32,4 , 5
61760,3486,6,2018-02-24 16:40,6667,4608,7,16,0.90 , 1.22,11 , 12,0 , 3
61758,3486,8,2018-02-24 16:40,6667,4608,7,16,0.80 , 1.36,8 , 15,0 , 5
61752,3486,4,2018-02-24 16:40,6667,4608,16,13,1.17 , 0.99,12 , 17,2 , 4
61747,3486,6,2018-02-24 13:00,5973,4494,9,16,0.73 , 1.40,9 , 16,4 , 0
61745,3486,7,2018-02-24 13:00,5973,4494,16,4,1.39 , 0.76,9 , 11,2 , 1
61743,3486,3,2018-02-24 13:00,5973,4494,7,16,0.71 , 1.39,11 , 12,1 , 0
61733,3486,6,2018-02-23 17:45,4608,6665,16,5,1.53 , 0.59,13 , 8,0 , 1
61728,3486,4,2018-02-23 17:45,4608,6665,16,14,1.03 , 1.04,15 , 15,2 , 0
61724,3486,5,2018-02-23 17:45,4608,6665,10,16,0.82 , 1.28,7 , 19,2 , 0
61719,3486,4,2018-02-23 15:10,5995,4494,7,16,0.92 , 1.28,9 , 14,0 , 5
61721,3486,3,2018-02-23 15:10,5995,4494,11,16,0.99 , 1.09,10 , 17,1 , 3
61715,3486,1,2018-02-23 12:30,6667,6211,16,4,1.44 , 0.61,16 , 4,1 , 1
61712,3486,4,2018-02-23 12:30,6667,6211,16,13,1.04 , 1.01,16 , 13,1 , 2
61706,3486,4,2018-02-23 08:00,5973,6137,16,7,1.26 , 0.85,16 , 6,2 , 1
61701,3486,7,2018-02-23 08:00,5973,6137,22,20,1.11 , 1.04,18 , 24,2 , 5
61700,3486,3,2018-02-23 08:00,5973,6137,9,16,0.90 , 1.17,12 , 13,0 , 1
61634,3486,6,2018-02-21 17:15,5752,4494,16,19,0.92 , 1.16,17 , 18,2 , 3
61622,3486,3,2018-02-21 17:15,5752,4494,14,16,0.98 , 1.22,12 , 18,5 , 1
61615,3486,8,2018-02-21 13:00,7175,4608,4,16,0.78 , 1.43,5 , 15,0 , 4
61613,3486,3,2018-02-21 13:00,7175,4608,16,11,1.21 , 0.87,15 , 12,2 , 0
61610,3486,6,2018-02-21 13:00,7175,4608,14,16,1.01 , 1.05,14 , 16,3 , 2
61607,3486,1,2018-02-21 10:00,5310,6211,8,16,0.87 , 1.28,11 , 13,1 , 2
61604,3486,5,2018-02-21 10:00,5310,6211,13,16,0.86 , 1.20,10 , 19,2 , 2
61567,3486,4,2018-02-20 17:15,4608,6137,7,16,0.72 , 1.38,10 , 13,0 , 2
61556,3486,7,2018-02-20 17:15,4608,6137,12,16,0.97 , 1.12,17 , 11,0 , 1
61564,3486,5,2018-02-20 17:15,6665,7175,16,4,1.44 , 0.63,13 , 7,2 , 0
61554,3486,8,2018-02-20 17:15,6665,7175,16,11,1.25 , 0.81,19 , 8,0 , 3
61552,3486,4,2018-02-20 12:40,5973,4494,16,12,1.11 , 1.09,15 , 13,6 , 2
61541,3486,3,2018-02-20 12:40,5973,4494,16,11,1.14 , 0.99,13 , 14,5 , 1
61538,3486,6,2018-02-20 12:40,5973,4494,17,19,1.03 , 1.14,17 , 19,5 , 3
61542,3486,4,2018-02-20 12:40,6651,5310,16,10,1.17 , 0.85,11 , 15,2 , 1
61551,3486,3,2018-02-20 12:40,6651,5310,10,16,0.84 , 1.22,11 , 15,1 , 0
61539,3486,8,2018-02-20 12:40,6651,5310,8,16,0.82 , 1.32,8 , 16,2 , 3
61536,3486,7,2018-02-20 10:00,4863,6211,13,16,1.05 , 1.16,15 , 14,1 , 5
61533,3486,3,2018-02-20 10:00,5378,5752,6,16,0.69 , 1.41,8 , 14,1 , 2
61535,3486,6,2018-02-20 10:00,5378,5752,3,16,0.56 , 1.60,8 , 11,1 , 0
61534,3486,3,2018-02-20 10:00,4863,6211,7,16,0.77 , 1.40,12 , 11,3 , 2
61522,3486,1,2018-02-19 17:40,5310,7354,16,10,1.16 , 1.00,13 , 13,2 , 1
61518,3486,4,2018-02-19 17:40,5310,7354,16,7,1.30 , 0.73,14 , 8,2 , 1
61524,3486,3,2018-02-19 16:45,6667,4608,16,12,1.20 , 0.92,16 , 12,1 , 1
61514,3486,8,2018-02-19 16:45,6667,4608,16,6,1.32 , 0.80,12 , 10,1 , 0
61519,3486,4,2018-02-19 16:45,6667,4608,6,16,0.67 , 1.38,7 , 15,0 , 2
61512,3486,7,2018-02-19 14:00,5995,4494,16,12,1.13 , 0.95,15 , 13,2 , 1
60219,3247,4,2018-01-28 19:15,6667,5752,19,22,0.91 , 1.19,18 , 23,4 , 2
60218,3247,8,2018-01-28 19:15,6667,5752,10,16,0.90 , 1.22,12 , 14,2 , 2
60217,3247,3,2018-01-28 19:15,6667,5752,16,14,1.04 , 1.03,16 , 14,1 , 0
60198,3247,4,2018-01-27 23:25,5752,6137,16,9,1.26 , 0.87,13 , 12,1 , 1
61510,3486,4,2018-02-19 14:00,5995,4494,19,15,1.14 , 1.00,21 , 13,6 , 2
60197,3247,7,2018-01-27 23:25,5752,6137,8,16,0.86 , 1.28,12 , 12,1 , 3
60196,3247,3,2018-01-27 23:25,5752,6137,16,3,1.43 , 0.67,8 , 11,2 , 0
61507,3486,3,2018-02-19 14:00,5995,4494,2,16,0.59 , 1.55,6 , 12,0 , 2
60195,3247,3,2018-01-27 20:55,6667,4608,16,7,1.38 , 0.79,16 , 7,5 , 2
61509,3486,6,2018-02-19 13:40,6665,6651,16,8,1.37 , 0.78,18 , 6,1 , 1
61508,3486,1,2018-02-19 13:40,6665,6651,16,13,1.11 , 0.98,16 , 13,1 , 1
61506,3486,6,2018-02-19 11:00,7175,4863,16,6,1.37 , 0.72,11 , 11,1 , 0
61504,3486,4,2018-02-19 11:00,7175,4863,16,14,1.03 , 1.07,13 , 17,3 , 1
61505,3486,4,2018-02-19 11:00,5752,6137,7,16,0.78 , 1.34,8 , 15,1 , 2
61503,3486,1,2018-02-19 11:00,5752,6137,8,16,0.95 , 1.25,13 , 11,1 , 1
61493,3486,7,2018-02-19 08:00,6211,4991,16,14,1.06 , 1.04,16 , 14,2 , 3
61490,3486,3,2018-02-19 08:00,6211,4991,16,14,1.13 , 1.00,19 , 11,0 , 3
61492,3486,3,2018-02-19 08:00,5973,5378,16,10,1.22 , 0.91,13 , 13,0 , 1
61491,3486,4,2018-02-19 08:00,5973,5378,16,7,1.45 , 0.74,14 , 9,1 , 3
61475,3486,4,2018-02-18 20:00,6667,5752,16,8,1.32 , 0.79,12 , 12,0 , 1
61470,3486,1,2018-02-18 20:00,6667,5752,16,1,1.72 , 0.34,12 , 5,0 , 0
61479,3486,4,2018-02-18 19:45,5995,6665,16,7,1.32 , 0.80,14 , 9,2 , 1
61476,3486,8,2018-02-18 19:45,5995,6665,12,16,0.89 , 1.21,9 , 19,4 , 1
61471,3486,1,2018-02-18 19:45,5995,6665,16,10,1.10 , 0.93,11 , 15,1 , 0
61465,3486,4,2018-02-18 15:50,6137,4494,10,16,0.88 , 1.20,11 , 15,1 , 1
61454,3486,3,2018-02-18 15:50,6137,4494,14,16,0.95 , 1.13,14 , 16,2 , 2
61460,3486,7,2018-02-18 15:50,6137,4494,16,11,1.16 , 0.91,15 , 12,1 , 1
61453,3486,8,2018-02-18 15:30,4608,6651,13,16,1.04 , 1.02,19 , 10,1 , 1
61458,3486,3,2018-02-18 15:30,4608,6651,16,13,1.12 , 0.99,15 , 14,2 , 2
61466,3486,6,2018-02-18 15:30,4608,6651,16,9,1.20 , 0.98,11 , 14,2 , 1
61431,3486,7,2018-02-18 08:00,5310,7175,17,19,0.97 , 1.10,15 , 21,2 , 1
61443,3486,3,2018-02-18 11:45,6211,5973,6,16,0.69 , 1.39,3 , 19,0 , 2
61441,3486,1,2018-02-18 11:45,6211,5973,16,7,1.19 , 0.93,11 , 12,2 , 0
61437,3486,4,2018-02-18 11:20,5378,7354,16,19,1.04 , 1.06,16 , 19,2 , 1
61434,3486,6,2018-02-18 11:20,5378,7354,16,5,1.46 , 0.62,16 , 5,0 , 3
61436,3486,6,2018-02-18 11:45,6211,5973,12,16,0.93 , 1.19,13 , 15,3 , 3
61444,3486,5,2018-02-18 11:20,5378,7354,22,19,1.11 , 0.94,18 , 23,1 , 3
61428,3486,6,2018-02-18 08:00,5310,7175,9,16,0.81 , 1.30,9 , 16,1 , 2
61429,3486,4,2018-02-18 08:00,4991,4863,16,19,1.08 , 1.12,14 , 21,4 , 3
61427,3486,7,2018-02-18 08:00,4991,4863,10,16,0.84 , 1.29,7 , 19,2 , 3
61405,3486,6,2018-02-17 18:30,6665,5973,16,7,1.09 , 0.98,12 , 11,4 , 0
61397,3486,3,2018-02-17 18:30,6665,5973,16,4,1.48 , 0.59,17 , 3,1 , 0
61401,3486,4,2018-02-17 18:30,6665,5973,13,16,1.01 , 1.14,14 , 15,2 , 2
61398,3486,3,2018-02-17 16:30,4494,5378,16,9,1.19 , 0.85,14 , 11,1 , 0
61394,3486,4,2018-02-17 16:30,4494,5378,16,7,1.32 , 0.73,13 , 10,0 , 0
61372,3486,7,2018-02-17 13:30,5995,6211,16,8,1.32 , 0.80,15 , 9,1 , 2
61375,3486,3,2018-02-17 13:30,5995,6211,16,2,1.54 , 0.62,11 , 7,2 , 1
61377,3486,7,2018-02-17 15:20,4608,5310,16,13,0.99 , 1.10,15 , 14,3 , 2
61371,3486,1,2018-02-17 11:00,4991,6651,11,16,1.03 , 1.07,16 , 11,1 , 4
61384,3486,4,2018-02-17 15:20,4608,5310,16,6,1.46 , 0.70,17 , 5,1 , 1
61367,3486,8,2018-02-17 11:00,4991,6651,6,16,0.85 , 1.27,15 , 7,1 , 1
61388,3486,7,2018-02-17 16:30,4494,5378,18,22,1.01 , 1.08,22 , 18,3 , 4
61361,3486,4,2018-02-17 11:00,4991,6651,16,8,1.28 , 0.82,16 , 8,2 , 1
61360,3486,3,2018-02-17 11:00,6667,4863,16,2,1.47 , 0.74,13 , 5,2 , 1
61359,3486,4,2018-02-17 08:00,5752,7175,16,14,1.04 , 1.12,13 , 17,2 , 3
61363,3486,8,2018-02-17 11:00,6667,4863,16,6,1.40 , 0.73,17 , 5,3 , 1
61358,3486,7,2018-02-17 08:00,6137,7354,16,10,1.26 , 0.91,16 , 9,1 , 2
61357,3486,4,2018-02-17 08:00,6137,7354,16,5,1.38 , 0.75,10 , 11,0 , 2
60194,3247,4,2018-01-27 20:55,6667,4608,16,9,1.32 , 0.87,15 , 10,2 , 3
60189,3247,3,2018-01-27 15:10,6137,4991,16,12,1.10 , 0.96,17 , 11,0 , 2
60188,3247,8,2018-01-27 15:10,6137,4991,16,14,1.07 , 1.04,16 , 14,3 , 2
60172,3247,4,2018-01-26 19:45,4608,7367,16,7,1.37 , 0.70,14 , 9,0 , 0
60171,3247,3,2018-01-26 19:45,4608,7367,16,4,1.48 , 0.70,14 , 6,1 , 0
60183,3247,4,2018-01-27 15:10,6137,4991,19,22,0.99 , 1.17,22 , 19,3 , 4
60167,3247,5,2018-01-26 15:00,6667,4494,19,16,1.02 , 1.08,16 , 19,2 , 2
61356,3486,8,2018-02-17 08:00,5752,7175,16,1,1.63 , 0.48,13 , 4,0 , 1
60170,3247,1,2018-01-26 15:00,6667,4494,16,9,1.36 , 0.70,17 , 8,0 , 1
60173,3247,3,2018-01-26 21:55,5995,5752,8,16,0.81 , 1.31,9 , 15,1 , 1
60031,3247,3,2018-01-23 00:15,6094,5752,4,16,0.64 , 1.45,8 , 12,0 , 1
60032,3247,3,2018-01-23 01:10,4494,5929,16,13,1.19 , 0.94,16 , 13,1 , 2
60174,3247,8,2018-01-26 21:55,5995,5752,7,16,0.90 , 1.24,10 , 13,0 , 3
60026,3247,3,2018-01-22 23:25,4991,6651,16,2,1.64 , 0.57,14 , 3,2 , 0
60025,3247,4,2018-01-22 22:00,4991,4608,7,16,0.78 , 1.35,9 , 14,2 , 1
60017,3247,6,2018-01-22 17:40,6665,5752,6,16,0.79 , 1.29,10 , 12,1 , 2
60023,3247,8,2018-01-22 20:40,6651,6137,10,16,0.89 , 1.14,10 , 16,0 , 1
60016,3247,6,2018-01-22 16:20,7367,4494,16,14,1.06 , 0.99,13 , 17,0 , 0
60003,3247,6,2018-01-21 23:40,5929,6651,13,16,1.04 , 1.01,12 , 17,1 , 2
59993,3247,1,2018-01-21 17:30,7367,5995,4,16,0.78 , 1.39,8 , 12,0 , 5
